day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pattern_time,pattern_price,strength,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-08-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1660285440,1660286340,17679.3,17688.3,9.0,-0.0,Friday,1,17714.6586,17661.6207,15,1,0,0,1660285440,True,0,INSIDE_VA,6,0.57,0.17,0.02,0.0,0.07,-20.700000000000728,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.08,0.09,0.83,-1,0.0,0.66,0.0,0.34,0.0,-1,0.0083,0.73,0,0,0,0,0,[1660285200],"[[17685.05, 17687.1, 17676.15, 17679.3]]",100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0282,-0.2336,0.98,0.99,0.51,0.5553,-0.0453,0.78,0.33,0.6299,0.1306,2022-08-12 11:54:00
2022-08-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1660290840,1660291740,17698.25,17702.7,4.45,-0.0,Friday,1,17733.6465,17680.55175,15,1,0,0,1660290840,True,0,INSIDE_VA,9,0.31,0.17,0.06,0.04,0.15,-1.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.08,0.09,0.83,-1,0.0,0.66,0.0,0.34,0.0,-1,0.0083,0.73,0,0,0,0,0,[1660290600],"[[17698.25, 17702.4, 17696.4, 17698.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123,-0.2884,0.98,1.0,0.49,0.544,-0.054,0.78,0.3,0.6531,0.1287,2022-08-12 13:24:00
2022-08-12,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1660291440,1660292340,17707.15,17720.9,13.75,0.0,Friday,1,17742.564300000002,17689.442850000003,15,1,0,0,1660291440,True,0,INSIDE_VA,9,0.29,0.17,0.07,0.03,0.17,7.150000000001455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.08,0.09,0.83,-1,0.0,0.66,0.0,0.34,0.0,-1,0.0083,0.73,0,0,0,0,0,[1660291200],"[[17703.55, 17708.7, 17703.55, 17707.15]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064,-0.3182,0.98,1.0,0.49,0.551,-0.061,0.8,0.3,0.6681,0.1365,2022-08-12 13:34:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1659072840,1659073740,17070.2,17087.0,16.8,-0.0,Friday,1,17104.3404,17053.129800000002,15,1,0,0,1659072840,True,0,GAP_UP,4,0.5,0.06,-0.02,-0.02,0.0,-29.799999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,[1659072600],"[[17064.5, 17072.1, 17048.65, 17070.2]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259,-0.6347,0.87,0.95,0.51,0.6037,-0.0937,0.81,0.4,0.8305,0.2361,2022-07-29 11:04:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1659073140,1659073860,17095.95,17077.05,-18.9,-0.0,Friday,1,17130.141900000002,17078.85405,15,1,-1,0,1659073140,True,0,GAP_UP,4,0.5,0.06,0.02,0.02,0.03,-4.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,[1659072900],"[[17070.65, 17097.3, 17065.65, 17095.95]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723,-0.4645,0.92,0.97,0.51,0.5817,-0.0717,0.77,0.39,0.5601,0.0909,2022-07-29 11:09:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1659084540,1659085440,17065.05,17094.0,28.95,-0.0,Friday,1,17099.180099999998,17047.98495,15,1,0,0,1659084540,True,0,GAP_UP,11,0.88,0.06,0.02,0.02,0.01,-34.95000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,[1659084300],"[[17078.55, 17078.7, 17061.5, 17065.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2121,-0.9598,0.83,0.92,0.45,0.5783,-0.1283,0.84,0.31,0.8141,0.1669,2022-07-29 14:19:00
2022-07-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1659085140,1659086040,17095.25,17096.9,1.65,-0.0,Friday,1,17129.4405,17078.15475,15,1,0,0,1659085140,True,0,GAP_UP,11,0.88,0.06,0.05,0.04,0.08,-4.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13,0.73,1,0.0,0.17,0.05,0.78,0.0,1,0.0073,2.25,0,0,0,0,0,[1659084900],"[[17087.7, 17097.25, 17082.95, 17095.25]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2082,-0.9448,0.83,0.92,0.44,0.5733,-0.1333,0.84,0.31,0.8157,0.1632,2022-07-29 14:29:00
2022-07-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1658985540,1658986440,16840.95,16865.35,24.4,-0.0,Thursday,1,16874.6319,16824.10905,15,1,0,0,1658985540,True,0,GAP_UP,4,0.0,0.2,0.19,0.16,0.29,40.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.05,0.78,1,0.8,0.02,0.02,0.96,1.0,-1,0.0,0.62,1,1,1,1,1,[1658985300],"[[16841.45, 16844.6, 16838.25, 16840.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,-0.4416,0.54,0.68,0.7,0.7593,-0.0593,0.83,0.69,2.7167,0.6767,2022-07-28 10:49:00
2022-07-28,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1658986140,1658987040,16850.95,16877.1,26.15,-0.0,Thursday,1,16884.6519,16834.09905,15,1,0,0,1658986140,True,0,GAP_UP,4,0.0,0.2,0.18,0.14,0.29,-49.04999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.05,0.78,1,0.8,0.02,0.02,0.96,1.0,-1,0.0,0.62,1,1,1,1,1,[1658985900],"[[16840.65, 16856.65, 16840.25, 16850.95]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1356,-0.4779,0.47,0.61,0.68,0.738,-0.058,0.79,0.68,2.7477,0.6523,2022-07-28 10:59:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1658469540,1658470440,16641.15,16653.85,12.7,-0.0,Friday,1,16674.4323,16624.508850000002,15,1,0,0,1658469540,True,0,GAP_UP,5,1.0,-0.12,0.01,0.05,-0.08,41.150000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,[1658469300],"[[16639.4, 16644.65, 16637.0, 16641.15]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0464,-0.3998,0.94,0.98,0.42,0.4804,-0.0604,0.69,0.27,0.5937,0.0232,2022-07-22 11:29:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1658474340,1658475240,16688.25,16683.4,-4.85,-0.0,Friday,1,16721.6265,16671.56175,15,1,0,0,1658474340,True,0,GAP_UP,8,1.0,-0.12,0.1,0.1,0.12,-11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,[1658474100],"[[16692.35, 16694.9, 16682.35, 16688.25]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736,-0.3761,0.86,0.93,0.5,0.5583,-0.0583,0.69,0.42,1.8707,0.4325,2022-07-22 12:49:00
2022-07-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1658474640,1658475060,16699.65,16679.5,-20.15,-0.0,Friday,1,16733.049300000002,16682.950350000003,15,1,-1,0,1658474640,True,0,GAP_UP,8,1.0,-0.12,0.12,0.11,0.17,-0.3499999999985448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.28,0.12,0.6,1,0.68,0.05,0.26,0.69,1.0,-1,0.0,0.42,1,1,1,1,1,[1658474400],"[[16687.15, 16699.65, 16687.15, 16699.65]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947,-0.4412,0.82,0.91,0.5,0.5623,-0.0623,0.7,0.42,1.8279,0.4256,2022-07-22 12:54:00
2022-07-14,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657773540,1657774440,16049.6,16034.5,-15.1,0.0,Thursday,1,16081.699200000001,16033.5504,15,1,0,0,1657773540,True,0,INSIDE_VA,2,0.0,0.06,0.0,0.02,0.19,49.600000000000364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.13,0.06,0.81,-1,0.57,0.05,0.26,0.69,0.85,-1,0.0,-0.8,1,1,1,1,1,[1657773300],"[[16064.2, 16066.95, 16049.05, 16049.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2022-07-14 10:09:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657262940,1657263840,16175.45,16205.75,30.3,-0.0,Friday,1,16207.8009,16159.27455,15,1,0,0,1657262940,True,0,GAP_UP,7,0.89,-0.09,-0.08,-0.05,-0.17,-24.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,[1657262700],"[[16180.1, 16180.35, 16174.0, 16175.45]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529,-0.4629,0.95,0.99,0.44,0.5143,-0.0743,0.74,0.29,0.6911,0.0976,2022-07-08 12:19:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1657263240,1657264140,16194.8,16200.95,6.15,-0.0,Friday,1,16227.1896,16178.6052,15,1,0,0,1657263240,True,0,GAP_UP,7,1.0,-0.09,-0.05,-0.03,-0.1,-5.200000000000728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,[1657263000],"[[16175.35, 16196.05, 16175.35, 16194.8]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706,-0.5092,0.93,0.99,0.44,0.5185,-0.0785,0.75,0.29,0.7119,0.1082,2022-07-08 12:24:00
2022-07-08,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1657265040,1657265940,16197.5,16203.25,5.75,-0.0,Friday,1,16229.895,16181.3025,15,1,0,0,1657265040,True,0,GAP_UP,8,1.0,-0.09,-0.03,-0.03,-0.05,-2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.65,0.11,0.24,1,0.0,0.08,0.02,0.9,0.0,1,0.0064,1.57,0,0,0,0,0,[1657264800],"[[16204.25, 16206.35, 16197.05, 16197.5]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399,-0.4149,0.95,0.99,0.44,0.5105,-0.0705,0.75,0.27,0.6808,0.0936,2022-07-08 12:54:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1657175040,1657175940,16103.6,16102.05,-1.55,-0.0,Thursday,1,16135.807200000001,16087.4964,15,1,0,0,1657175040,True,0,GAP_UP,6,1.0,-0.11,-0.02,0.0,-0.07,3.600000000000364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,[1657174800],"[[16109.1, 16110.8, 16101.3, 16103.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703,-0.0674,0.98,0.97,0.52,0.5337,-0.0137,0.76,0.31,0.5064,0.0597,2022-07-07 11:54:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1657175340,1657176060,16116.65,16097.65,-19.0,-0.0,Thursday,1,16148.8833,16100.53335,15,1,-1,0,1657175340,True,0,GAP_UP,6,1.0,-0.11,0.02,0.02,0.02,16.649999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,[1657175100],"[[16104.2, 16118.55, 16102.9, 16116.65]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,-0.0422,0.99,0.97,0.51,0.5198,-0.0098,0.73,0.31,0.4753,0.0283,2022-07-07 11:59:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1657175940,1657176840,16102.05,16108.7,6.65,-0.0,Thursday,1,16134.2541,16085.94795,15,1,0,0,1657175940,True,0,GAP_UP,6,1.0,-0.11,-0.01,-0.01,-0.02,2.0499999999992724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,[1657175700],"[[16107.35, 16112.25, 16101.25, 16102.05]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554,-0.0827,0.98,0.97,0.49,0.5061,-0.0161,0.71,0.31,0.4226,-0.0261,2022-07-07 12:09:00
2022-07-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1657183440,1657184040,16060.1,16093.75,33.65,-0.0,Thursday,1,16092.2202,16044.0399,15,1,1,0,1657183440,True,0,GAP_UP,10,1.0,-0.11,-0.05,-0.05,-0.04,-39.899999999999636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.9,1,1.0,0.06,0.49,0.45,0.88,-1,0.0,0.14,1,1,1,1,1,[1657183200],"[[16092.25, 16092.25, 16058.2, 16060.1]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616,-0.4683,0.93,0.98,0.41,0.4858,-0.0758,0.72,0.25,0.6985,0.0761,2022-07-07 14:14:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1656652740,1656653640,15605.6,15620.6,15.0,-0.0,Friday,1,15636.8112,15589.9944,15,1,0,0,1656652740,True,0,GAP_DOWN,4,1.0,-0.27,-0.05,-0.01,-0.18,5.600000000000364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,[1656652500],"[[15616.0, 15618.2, 15595.1, 15605.6]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1715,0.2801,0.96,0.89,0.6,0.5811,0.0189,0.73,0.43,0.3233,-0.0069,2022-07-01 10:49:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1656659940,1656660720,15637.95,15676.25,38.3,-0.0,Friday,1,15669.225900000001,15622.31205,15,1,1,0,1656659940,True,0,GAP_DOWN,8,1.0,-0.27,0.02,0.01,0.03,37.95000000000073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,[1656659700],"[[15641.3, 15643.0, 15631.15, 15637.95]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638,-0.0804,0.99,0.98,0.47,0.4957,-0.0257,0.69,0.3,0.4856,0.0008,2022-07-01 12:49:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1656660540,1656661140,15658.35,15691.75,33.4,-0.0,Friday,1,15689.6667,15642.69165,15,1,1,0,1656660540,True,0,GAP_DOWN,8,1.0,-0.27,0.03,0.03,0.05,-41.649999999999636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,[1656660300],"[[15648.1, 15666.2, 15645.05, 15658.35]]",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437,-0.1442,0.98,0.98,0.46,0.4901,-0.0301,0.69,0.29,0.5167,0.0088,2022-07-01 12:59:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1656668040,1656668400,15711.35,15747.35,36.0,-0.0,Friday,1,15742.7727,15695.63865,15,1,1,0,1656668040,True,0,GAP_DOWN,12,1.0,-0.27,0.03,0.03,0.01,11.350000000000364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,[1656667800],"[[15703.15, 15716.35, 15691.65, 15711.35]]",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047,-0.1412,0.99,0.99,0.45,0.4838,-0.0338,0.69,0.28,0.5355,0.0123,2022-07-01 15:04:00
2022-07-01,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1656668340,1656668880,15733.7,15767.2,33.5,-0.0,Friday,1,15765.1674,15717.9663,15,1,1,0,1656668340,True,0,GAP_DOWN,12,0.95,-0.27,0.05,0.06,0.03,33.70000000000073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.04,0.72,0.24,-1,0.82,0.08,0.45,0.47,0.76,1,0.0,-0.41,1,0,1,1,1,[1656668100],"[[15710.35, 15741.05, 15710.35, 15733.7]]",200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454,-0.1351,0.99,0.99,0.45,0.4824,-0.0324,0.68,0.28,0.5027,-0.0088,2022-07-01 15:09:00
