day,symbol,strategy,signal_id,trigger,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,open_type,tpo,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,five_min_ex_first_hr_trend,fifteen_min_ex_first_hr_trend,hurst_exp_15,hurst_exp_5,ret_trend,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,pattern_time,pattern_price,pattern_location,lw_total_energy_pyr,lw_total_energy_ht,lw_static_ratio,lw_dynamic_ratio,lw_d_en_ht,lw_s_en_ht,lw_d_en_pyr,lw_s_en_pyr,entry_time_read
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,15,1638762360,1638763620,17152.6,17099.75,52.85,0.0,Monday,15,17116.0,17289.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,16,1638762360,1638762480,17152.6,17132.9,19.7,0.0,Monday,16,17133.0,17272.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,17,1638762360,1638762480,17152.6,17132.9,19.7,0.0,Monday,17,17150.0,17255.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,18,1638762360,1638762360,17152.6,17152.6,0.0,0.0,Monday,18,17168.0,17237.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,19,1638762360,1638762360,17152.6,17152.6,0.0,0.0,Monday,19,17185.0,17220.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,20,1638762360,1638762360,17152.6,17152.6,0.0,0.0,Monday,20,17202.0,17202.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-06,NIFTY,STATE_SELL_1_360,SIG_1,21,1638762360,1638762360,17152.6,17152.6,0.0,0.0,Monday,21,17220.0,17185.0,360,1,1,0,1638762360,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-47.400000000001455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1638762360],[17152.6],0,0,0,0,0,0,0,0,0,2021-12-06 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,1,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,1,17074.0,17627.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,2,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,2,17091.0,17610.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,3,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,3,17108.0,17593.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,4,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,4,17126.0,17575.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,5,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,5,17143.0,17558.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,6,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,6,17160.0,17541.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,7,1638503160,1638524760,17455.45,17198.2,257.25,0.0,Friday,7,17178.0,17523.0,360,1,0,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,8,1638503160,1638522780,17455.45,17190.9,264.55,0.0,Friday,8,17195.0,17506.0,360,1,1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,9,1638503160,1638522120,17455.45,17211.2,244.25,0.0,Friday,9,17212.0,17489.0,360,1,1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,10,1638503160,1638503220,17455.45,17476.35,-20.9,0.0,Friday,10,17229.0,17472.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,11,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,11,17247.0,17454.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,12,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,12,17264.0,17437.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,13,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,13,17290.0,17420.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,14,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,14,17316.0,17402.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,15,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,15,17333.0,17385.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,16,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,16,17351.0,17368.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,17,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,17,17368.0,17351.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,18,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,18,17385.0,17333.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,19,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,19,17402.0,17316.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,20,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,20,17420.0,17290.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-12-03,NIFTY,STATE_SELL_1_360,SIG_1,21,1638503160,1638503160,17455.45,17455.45,0.0,0.0,Friday,21,17437.0,17264.0,360,1,-1,0,1638503160,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-44.54999999999927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1638503160],[17455.45],0,0,0,0,0,0,0,0,0,2021-12-03 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,1,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,1,16634.0,17303.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,2,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,2,16652.0,17286.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,3,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,3,16669.0,17269.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,4,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,4,16686.0,17251.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,5,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,5,16703.0,17234.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,6,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,6,16720.0,17217.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,7,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,7,16737.0,17200.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,8,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,8,16754.0,17183.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,9,1638157560,1638179160,16981.05,17051.7,-70.65,-0.0,Monday,9,16771.0,17166.0,360,1,0,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,10,1638157560,1638165660,16981.05,17142.65,-161.6,-0.0,Monday,10,16789.0,17140.0,360,1,-1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,11,1638157560,1638157920,16981.05,16793.8,187.25,-0.0,Monday,11,16806.0,17114.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,12,1638157560,1638157920,16981.05,16793.8,187.25,-0.0,Monday,12,16823.0,17097.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,13,1638157560,1638157800,16981.05,16837.3,143.75,-0.0,Monday,13,16840.0,17080.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,14,1638157560,1638157800,16981.05,16837.3,143.75,-0.0,Monday,14,16857.0,17063.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,15,1638157560,1638157680,16981.05,16862.1,118.95,-0.0,Monday,15,16874.0,17046.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,16,1638157560,1638157680,16981.05,16862.1,118.95,-0.0,Monday,16,16891.0,17029.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,17,1638157560,1638157680,16981.05,16862.1,118.95,-0.0,Monday,17,16909.0,17011.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,18,1638157560,1638157680,16981.05,16862.1,118.95,-0.0,Monday,18,16926.0,16994.0,360,1,1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,19,1638157560,1638157560,16981.05,16981.05,0.0,-0.0,Monday,19,16943.0,16977.0,360,1,-1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,20,1638157560,1638157560,16981.05,16981.05,0.0,-0.0,Monday,20,16960.0,16960.0,360,1,-1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-29,NIFTY,STATE_SELL_1_360,SIG_1,21,1638157560,1638157560,16981.05,16981.05,0.0,-0.0,Monday,21,16977.0,16943.0,360,1,-1,0,1638157560,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-18.950000000000728,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1638157560],[16981.05],0,0,0,0,0,0,0,0,0,2021-11-29 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,1,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,1,17047.0,17732.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,2,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,2,17064.0,17714.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,3,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,3,17082.0,17697.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,4,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,4,17100.0,17679.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,5,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,5,17117.0,17662.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,6,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,6,17135.0,17644.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,7,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,7,17152.0,17626.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,8,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,8,17170.0,17609.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,9,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,9,17187.0,17591.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,10,1637811960,1637833560,17394.25,17532.15,-137.9,-0.0,Thursday,10,17205.0,17565.0,360,1,0,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,11,1637811960,1637830560,17394.25,17543.45,-149.2,-0.0,Thursday,11,17222.0,17539.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,12,1637811960,1637822520,17394.25,17526.45,-132.2,-0.0,Thursday,12,17240.0,17521.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,13,1637811960,1637820180,17394.25,17504.85,-110.6,-0.0,Thursday,13,17258.0,17504.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,14,1637811960,1637819400,17394.25,17493.3,-99.05,-0.0,Thursday,14,17275.0,17486.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,15,1637811960,1637819160,17394.25,17477.3,-83.05,-0.0,Thursday,15,17293.0,17468.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
2021-11-25,NIFTY,STATE_SELL_1_360,SIG_1,16,1637811960,1637818980,17394.25,17457.8,-63.55,-0.0,Thursday,16,17310.0,17451.0,360,1,-1,0,1637811960,True,0,,0,0,0,0,0,0,0,-100,-100,-100,0,-5.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1637811960],[17394.25],0,0,0,0,0,0,0,0,0,2021-11-25 09:16:00
