day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,target,stop_loss,duration,quantity,exit_type,neck_point,trigger_time,closed,pattern_height,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,open_type,tpo,candles_in_range,dist_frm_level,resistance_ind,support_ind,y_high,y_low,y_va_h_p,y_va_l_p,y_poc_price,t_2_high,t_2_low,t_2_va_h_p,t_2_va_l_p,t_2_poc_price,w_high,w_low,w_Pivot,w_R1,w_S1,w_R2,w_S2,w_R3,w_S3,w_R4,w_S4,cd_support_pressure,cd_resistance_pressure,cd_new_business_pressure,cd_type,cd_retest_fract,ad_support_pressure,ad_resistance_pressure,ad_new_business_pressure,ad_retest_fract,ad_type,gap,cd_close_rat,high,low,poc_price,va_h_p,va_l_p,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665131640,1665132540,17282.35,17301.05,18.7,-0.0,Friday,1,17316.914699999998,17265.067649999997,15,1,0,0,1665131640,True,0,0.11,0.02,0.04,-0.04,GAP_DOWN,10,0.88,-17.650000000001455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,-0.0198,-0.2715,0.98,1.0,0.48,0.5282,-0.0482,0.77,0.29,0.6523,0.1131,2022-10-07 14:04:00
2022-10-07,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1665132540,1665133440,17301.05,17304.55,3.5,-0.0,Friday,1,17335.6521,17283.74895,15,1,0,0,1665132540,True,0,0.11,0.04,0.05,0.01,GAP_DOWN,11,0.88,1.0499999999992724,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0.44,0.52,-1,0.0,0.18,0.05,0.77,0.0,1,0.0053,0.5,0,0,0,0,0,0.0019,-0.3195,0.98,1.0,0.47,0.5265,-0.0565,0.76,0.29,0.653,0.1079,2022-10-07 14:19:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1665033540,1665034440,17390.8,17410.7,19.9,0.0,Thursday,1,17425.581599999998,17373.4092,15,1,0,0,1665033540,True,0,0.05,-0.01,-0.03,0.04,GAP_UP,4,1.0,-9.200000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.1722,-0.7562,0.81,0.91,0.37,0.4628,-0.0928,0.66,0.26,1.048,0.1647,2022-10-06 10:49:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1665034440,1665035100,17410.7,17391.5,-19.2,0.0,Thursday,1,17445.5214,17393.2893,15,1,-1,0,1665034440,True,0,0.05,0.1,0.05,0.25,GAP_UP,4,1.0,10.700000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.1258,-0.6088,0.85,0.94,0.37,0.4509,-0.0809,0.65,0.25,1.1137,0.1823,2022-10-06 11:04:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1665035040,1665035400,17399.35,17381.45,-17.9,0.0,Thursday,1,17434.148699999998,17381.95065,15,1,-1,0,1665035040,True,0,0.05,0.04,0.01,0.12,GAP_UP,4,1.0,-0.6500000000014552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.0802,-0.5262,0.93,0.98,0.37,0.448,-0.078,0.67,0.22,0.7153,0.04,2022-10-06 11:14:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1665042540,1665043440,17389.0,17408.35,19.35,0.0,Thursday,1,17423.778,17371.611,15,1,0,0,1665042540,True,0,0.05,0.01,0.01,0.04,GAP_UP,9,1.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.1548,-0.7404,0.86,0.95,0.41,0.5132,-0.1032,0.74,0.29,0.8368,0.1346,2022-10-06 13:19:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1665042840,1665043740,17405.05,17404.3,-0.75,0.0,Thursday,1,17439.860099999998,17387.644949999998,15,1,0,0,1665042840,True,0,0.05,0.03,0.01,0.06,GAP_UP,9,1.0,5.049999999999272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.1498,-0.7351,0.87,0.95,0.41,0.5145,-0.1045,0.74,0.29,0.8074,0.1231,2022-10-06 13:24:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1665047640,1665048540,17341.75,17358.4,16.65,0.0,Thursday,1,17376.4335,17324.40825,15,1,0,0,1665047640,True,0,0.05,-0.03,-0.03,-0.05,GAP_UP,11,0.94,41.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.0865,-0.519,0.91,0.98,0.45,0.533,-0.083,0.73,0.34,0.6806,0.1053,2022-10-06 14:44:00
2022-10-06,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1665048240,1665048900,17356.0,17335.0,-21.0,0.0,Thursday,1,17390.712,17338.644,15,1,-1,0,1665048240,True,0,0.05,-0.02,-0.01,-0.03,GAP_UP,12,1.0,-44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.05,0.77,1,0.0,0.09,0.05,0.86,0.0,-1,0.0019,1.73,1,0,0,0,0,0.0992,-0.5526,0.9,0.97,0.45,0.5369,-0.0869,0.73,0.34,0.7179,0.1255,2022-10-06 14:54:00
2022-09-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1664515740,1664516280,16931.9,16913.9,-18.0,-0.0,Friday,1,16965.7638,16914.968100000002,15,1,-1,0,1664515740,True,0,0.22,0.24,0.2,0.36,INSIDE_VA,4,0.0,31.900000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.14,0.63,-1,0.87,0.03,0.77,0.2,0.95,-1,0.0,-0.66,1,1,1,1,1,0.1148,-0.4747,0.68,0.78,0.53,0.6051,-0.0751,0.73,0.48,2.079,0.4791,2022-09-30 10:59:00
2022-09-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1664517540,1664518260,16932.2,16974.3,42.1,-0.0,Friday,1,16966.0644,16915.2678,15,1,1,0,1664517540,True,0,0.22,0.17,0.14,0.28,INSIDE_VA,5,0.0,32.20000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.14,0.63,-1,0.87,0.03,0.77,0.2,0.95,-1,0.0,-0.66,1,1,1,1,1,0.1736,-0.7227,0.76,0.87,0.49,0.5956,-0.1056,0.76,0.43,1.352,0.3563,2022-09-30 11:29:00
2022-09-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1664520240,1664521140,16994.15,17030.15,36.0,-0.0,Friday,1,17028.138300000002,16977.155850000003,15,1,1,0,1664520240,True,0,0.22,0.19,0.15,0.33,INSIDE_VA,6,0.0,-5.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.14,0.63,-1,0.87,0.03,0.77,0.2,0.95,-1,0.0,-0.66,1,1,1,1,1,0.1703,-0.7364,0.79,0.9,0.46,0.5647,-0.1047,0.76,0.37,1.1776,0.293,2022-09-30 12:14:00
2022-09-30,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1664520540,1664521260,17002.35,17047.15,44.8,-0.0,Friday,1,17036.3547,16985.34765,15,1,1,0,1664520540,True,0,0.22,0.21,0.16,0.35,INSIDE_VA,7,0.0,2.349999999998545,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.14,0.63,-1,0.87,0.03,0.77,0.2,0.95,-1,0.0,-0.66,1,1,1,1,1,0.1452,-0.6496,0.82,0.91,0.47,0.5629,-0.0929,0.74,0.38,1.2659,0.3189,2022-09-30 12:19:00
2022-09-29,NIFTY,CDLHIKKAKE_SELL_5_10,SIG_1,1,-1,1664424840,1664425440,17003.0,16993.8,9.2,0.0,Thursday,1,16968.994,17020.002999999997,10,1,0,0,1664424840,True,0,0.06,0.0,0.08,0.0,INSIDE_VA,1,0.0,3.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,,,,,,,,,,,,2022-09-29 09:44:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1664427240,1664428140,16956.8,16953.9,-2.9,0.0,Thursday,1,16990.7136,16939.8432,15,1,0,0,1664427240,True,0,-0.06,-0.09,-0.09,-0.1,INSIDE_VA,3,1.0,-43.20000000000073,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.191,-0.9251,0.81,0.89,0.29,0.4322,-0.1422,0.66,0.2,0.7659,-0.0037,2022-09-29 10:24:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1664432040,1664432280,16924.35,16903.0,-21.35,0.0,Thursday,1,16958.198699999997,16907.425649999997,15,1,-1,0,1664432040,True,0,-0.06,-0.12,-0.09,-0.2,INSIDE_VA,5,0.17,24.349999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.1887,-0.8646,0.83,0.92,0.35,0.4696,-0.1196,0.7,0.24,0.8155,0.0724,2022-09-29 11:44:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1664436240,1664436960,16839.2,16817.15,-22.05,-0.0,Thursday,1,16872.8784,16822.360800000002,15,1,-1,0,1664436240,True,0,-0.06,-0.18,-0.14,-0.28,INSIDE_VA,8,0.09,39.20000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.1277,-0.6095,0.84,0.93,0.39,0.4814,-0.0914,0.65,0.32,1.1068,0.2057,2022-09-29 12:54:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1664436840,1664437020,16832.2,16808.95,-23.25,-0.0,Thursday,1,16865.864400000002,16815.3678,15,1,-1,0,1664436840,True,0,-0.06,-0.18,-0.14,-0.31,INSIDE_VA,8,0.08,32.20000000000073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.1262,-0.6055,0.85,0.93,0.4,0.4916,-0.0916,0.66,0.32,1.1087,0.2174,2022-09-29 13:04:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1664439540,1664440140,16836.0,16814.25,-21.75,-0.0,Thursday,1,16869.672,16819.164,15,1,-1,0,1664439540,True,0,-0.06,-0.11,-0.09,-0.18,INSIDE_VA,10,0.07,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.1038,-0.5247,0.87,0.95,0.43,0.5109,-0.0809,0.67,0.35,1.2463,0.2779,2022-09-29 13:49:00
2022-09-29,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1664444040,1664444340,16812.85,16792.25,-20.6,-0.0,Thursday,1,16846.4757,16796.03715,15,1,-1,0,1664444040,True,0,-0.06,-0.09,-0.06,-0.18,INSIDE_VA,12,0.05,12.849999999998545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.77,0.2,-1,0.44,0.42,0.28,0.3,0.41,-1,-0.0042,-1.16,0,1,1,0,1,0.1057,-0.5455,0.88,0.96,0.4,0.4839,-0.0839,0.66,0.31,1.0978,0.2125,2022-09-29 15:04:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663908240,1663908420,17461.1,17430.9,-30.2,0.0,Friday,1,17496.0222,17443.638899999998,15,1,-1,0,1663908240,True,0,-0.36,0.0,-0.33,-0.44,BELOW_VA,2,0.0,-38.900000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,,,,,,,,,,,,2022-09-23 10:14:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1663911240,1663911900,17443.4,17425.4,-18.0,0.0,Friday,1,17478.2868,17425.9566,15,1,-1,0,1663911240,True,0,-0.36,-0.27,-0.24,-0.38,BELOW_VA,4,1.0,43.400000000001455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.143,-0.7679,0.87,0.94,0.4,0.5135,-0.1135,0.76,0.27,0.7541,0.0912,2022-09-23 11:04:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1663918440,1663919340,17395.1,17416.55,21.45,0.0,Friday,1,17429.890199999998,17377.704899999997,15,1,0,0,1663918440,True,0,-0.36,-0.17,-0.16,-0.19,BELOW_VA,8,0.67,-4.900000000001455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.1591,-0.7916,0.86,0.94,0.37,0.4821,-0.1121,0.72,0.24,0.7768,0.074,2022-09-23 13:04:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1663919040,1663919940,17392.15,17392.1,-0.05,0.0,Friday,1,17426.9343,17374.75785,15,1,0,0,1663919040,True,0,-0.36,-0.16,-0.16,-0.17,BELOW_VA,8,0.67,-7.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.1674,-0.8074,0.85,0.94,0.36,0.4754,-0.1154,0.71,0.24,0.7891,0.0732,2022-09-23 13:14:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1663919340,1663919760,17416.55,17390.95,-25.6,0.0,Friday,1,17451.3831,17399.133449999998,15,1,-1,0,1663919340,True,0,-0.36,-0.14,-0.14,-0.13,BELOW_VA,9,0.62,16.549999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.1683,-0.8064,0.85,0.93,0.36,0.4727,-0.1127,0.7,0.24,0.7909,0.0708,2022-09-23 13:19:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1663919940,1663920840,17392.1,17369.75,-22.35,0.0,Friday,1,17426.884199999997,17374.707899999998,15,1,-1,0,1663919940,True,0,-0.36,-0.16,-0.15,-0.19,BELOW_VA,9,0.62,-7.900000000001455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.1766,-0.8352,0.84,0.93,0.36,0.4702,-0.1102,0.7,0.24,0.7944,0.0676,2022-09-23 13:29:00
2022-09-23,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1663925640,1663926540,17319.95,17335.9,15.95,-0.0,Friday,1,17354.5899,17302.63005,15,1,0,0,1663925640,True,0,-0.36,-0.16,-0.16,-0.17,BELOW_VA,12,0.4,19.950000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.41,0.46,0.13,1,0.31,0.3,0.41,0.29,0.34,-1,-0.003,-0.64,0,1,0,0,1,0.1801,-0.8293,0.84,0.93,0.36,0.4776,-0.1176,0.71,0.24,0.8301,0.0883,2022-09-23 15:04:00
2022-09-22,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663837140,1663837680,17692.5,17672.5,-20.0,0.0,Thursday,1,17727.885,17674.8075,15,1,-1,0,1663837140,True,0,0.28,0.07,0.1,0.0,GAP_DOWN,11,0.65,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.41,0.29,-1,0.54,0.15,0.73,0.12,0.54,1,0.0,-0.78,0,1,1,0,1,0.0983,-0.4936,0.87,0.95,0.51,0.5784,-0.0684,0.74,0.42,1.4126,0.383,2022-09-22 14:29:00
2022-09-16,NIFTY,CDLHIKKAKE_SELL_5_10,SIG_1,1,-1,1663301640,1663302000,17745.85,17708.9,36.95,0.0,Friday,1,17710.3583,17763.595849999998,10,1,1,0,1663301640,True,0,-0.06,0.0,-0.08,0.0,GAP_DOWN,1,0.0,45.849999999998545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,,,,,,,,,,,,2022-09-16 09:44:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663303740,1663304220,17662.3,17699.3,37.0,0.0,Friday,1,17697.6246,17644.6377,15,1,1,0,1663303740,True,0,-0.27,-0.28,-0.27,-0.3,GAP_DOWN,3,1.0,-37.70000000000073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1831,-0.5261,0.02,0.0,0.64,0.6906,-0.0506,0.75,0.63,3.8604,0.6322,2022-09-16 10:19:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1663304340,1663305240,17715.45,17697.75,-17.7,0.0,Friday,1,17750.8809,17697.73455,15,1,0,0,1663304340,True,0,-0.27,-0.15,-0.13,-0.2,GAP_DOWN,3,1.0,15.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.3269,-0.9558,0.01,0.0,0.59,0.6974,-0.1074,0.77,0.63,3.2754,0.582,2022-09-16 10:29:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1663306740,1663307640,17689.0,17686.25,-2.75,0.0,Friday,1,17724.378,17671.311,15,1,0,0,1663306740,True,0,-0.27,-0.13,-0.13,-0.12,GAP_DOWN,4,1.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1427,-0.5914,0.68,0.77,0.49,0.563,-0.073,0.73,0.39,1.7327,0.4102,2022-09-16 11:09:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1663312440,1663313040,17665.2,17647.5,-17.7,0.0,Friday,1,17700.5304,17647.5348,15,1,-1,0,1663312440,True,0,-0.27,-0.14,-0.12,-0.2,GAP_DOWN,7,1.0,-34.79999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1346,-0.624,0.82,0.9,0.4,0.4902,-0.0902,0.69,0.29,1.2373,0.2475,2022-09-16 12:44:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1663313940,1663314180,17624.45,17605.15,-19.3,0.0,Friday,1,17659.6989,17606.82555,15,1,-1,0,1663313940,True,0,-0.27,-0.15,-0.13,-0.2,GAP_DOWN,8,0.92,24.450000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1114,-0.5728,0.86,0.94,0.4,0.4784,-0.0784,0.69,0.27,1.047,0.1926,2022-09-16 13:09:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_6,1,1,1663316040,1663316580,17571.75,17554.05,-17.7,0.0,Friday,1,17606.8935,17554.17825,15,1,-1,0,1663316040,True,0,-0.27,-0.15,-0.12,-0.21,GAP_DOWN,9,0.79,-28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1168,-0.5558,0.82,0.91,0.43,0.5087,-0.0787,0.69,0.32,1.3691,0.3003,2022-09-16 13:44:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_7,1,1,1663317540,1663317780,17549.4,17524.6,-24.8,-0.0,Friday,1,17584.4988,17531.8506,15,1,-1,0,1663317540,True,0,-0.27,-0.15,-0.12,-0.24,GAP_DOWN,10,0.69,49.400000000001455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1153,-0.5374,0.83,0.92,0.43,0.4996,-0.0696,0.67,0.33,1.4889,0.3127,2022-09-16 14:09:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_8,1,1,1663318440,1663318740,17511.2,17560.5,49.3,-0.0,Friday,1,17546.222400000002,17493.6888,15,1,1,0,1663318440,True,0,-0.27,-0.17,-0.13,-0.29,GAP_DOWN,11,0.65,11.200000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1056,-0.5078,0.84,0.92,0.43,0.5022,-0.0722,0.67,0.33,1.5009,0.32,2022-09-16 14:24:00
2022-09-16,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_9,1,1,1663318740,1663319400,17560.5,17603.45,42.95,0.0,Friday,1,17595.621,17542.9395,15,1,1,0,1663318740,True,0,-0.27,-0.15,-0.12,-0.24,GAP_DOWN,11,0.65,-39.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.21,0.74,-1,0.98,0.0,0.28,0.72,0.72,1,0.0,-0.71,1,0,1,1,1,0.1006,-0.4907,0.85,0.93,0.44,0.5052,-0.0652,0.67,0.34,1.5214,0.3277,2022-09-16 14:29:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_1,1,1,1663217040,1663217940,17971.55,17972.85,1.3,0.0,Thursday,1,18007.4931,17953.57845,15,1,0,0,1663217040,True,0,-0.33,0.0,-0.29,-0.44,INSIDE_VA,2,0.0,-28.450000000000728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,,,,,,,,,,,,2022-09-15 10:14:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_2,1,1,1663217640,1663217760,17987.7,17967.9,-19.8,0.0,Thursday,1,18023.6754,17969.7123,15,1,-1,0,1663217640,True,0,-0.33,-0.18,-0.18,-0.2,INSIDE_VA,3,1.0,-12.299999999999272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.214,-0.7934,0.61,0.74,0.58,0.6963,-0.1163,0.82,0.57,1.7492,0.5042,2022-09-15 10:24:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_3,1,1,1663220340,1663221240,17886.55,17918.05,31.5,0.0,Thursday,1,17922.323099999998,17868.66345,15,1,0,0,1663220340,True,0,-0.33,-0.31,-0.26,-0.47,INSIDE_VA,4,0.25,-13.450000000000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.1945,-0.7429,0.67,0.8,0.59,0.6829,-0.0929,0.82,0.54,1.6969,0.5034,2022-09-15 11:09:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_4,1,1,1663224840,1663225740,17892.0,17910.5,18.5,0.0,Thursday,1,17927.784,17874.108,15,1,0,0,1663224840,True,0,-0.33,-0.18,-0.13,-0.33,INSIDE_VA,7,0.11,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.1026,-0.5399,0.89,0.96,0.52,0.5926,-0.0726,0.78,0.4,1.067,0.32,2022-09-15 12:24:00
2022-09-15,NIFTY,CDLHIKKAKE_BUY_5_15,SIG_5,1,1,1663225140,1663226040,17902.4,17900.65,-1.75,0.0,Thursday,1,17938.204800000003,17884.497600000002,15,1,0,0,1663225140,True,0,-0.33,-0.15,-0.11,-0.27,INSIDE_VA,7,0.11,2.400000000001455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.72,1,0.23,0.4,0.3,0.3,1.0,1,-0.0135,-0.33,1,1,1,1,1,0.1131,-0.5597,0.87,0.95,0.51,0.5865,-0.0765,0.77,0.41,1.196,0.3452,2022-09-15 12:29:00
